split,group,source_path,image_path,label_path,objects
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1452.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1452.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1452.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1453.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1453.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1453.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1454.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1454.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1454.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1455.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1455.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1455.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1456.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1456.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1456.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1457.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1457.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1457.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1458.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1458.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1458.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1459.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1459.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1459.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1460.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1460.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1460.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1462.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1462.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1462.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1463.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1463.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1463.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1464.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1464.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1464.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1466.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1466.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1466.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1467.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1467.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1467.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1469.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1469.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1469.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1470.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1470.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1470.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1471.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1471.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1471.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1472.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1472.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1472.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1474.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1474.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1474.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1475.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1475.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1475.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1478.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1478.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1478.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1479.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1479.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1479.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1480.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1480.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1480.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1482.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1482.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1482.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1483.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1483.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1483.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1484.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1484.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1484.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1485.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1485.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1485.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1486.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1486.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1486.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1487.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1487.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1487.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1488.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1488.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1488.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1489.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1489.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1489.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_149.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_149.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_149.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1490.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1490.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1490.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1492.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1492.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1492.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1493.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1493.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1493.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1494.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1494.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1494.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1495.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1495.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1495.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1497.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1497.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1497.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1498.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1498.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1498.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1499.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1499.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1499.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_15.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_15.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_15.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1500.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1500.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1500.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1501.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1501.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1501.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1502.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1502.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1502.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1503.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1503.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1503.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1504.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1504.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1504.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1505.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1505.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1505.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1507.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1507.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1507.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1508.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1508.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1508.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1509.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1509.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1509.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_151.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_151.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_151.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1510.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1510.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1510.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1513.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1513.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1513.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1514.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1514.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1514.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1515.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1515.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1515.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1516.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1516.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1516.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1522.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1522.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1522.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1523.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1523.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1523.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1524.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1524.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1524.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1525.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1525.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1525.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1527.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1527.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1527.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1528.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1528.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1528.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1529.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1529.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1529.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_153.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_153.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_153.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1530.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1530.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1530.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1531.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1531.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1531.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1532.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1532.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1532.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1534.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1534.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1534.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1535.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1535.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1535.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1536.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1536.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1536.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_154.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_154.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_154.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1540.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1540.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1540.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1543.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1543.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1543.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1545.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1545.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1545.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_155.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_155.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_155.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1550.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1550.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1550.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1552.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1552.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1552.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1553.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1553.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1553.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1555.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1555.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1555.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1559.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1559.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1559.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1561.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1561.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1561.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1563.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1563.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1563.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1564.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1564.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1564.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1566.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1566.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1566.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1567.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1567.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1567.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1569.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1569.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1569.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1570.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1570.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1570.txt,0
train,negative_in_domain,/home/jovyan/ver_2/data/negative_in_domain/negative_in_domain_1571.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/images/train/negative_in_domain__negative_in_domain_1571.jpg,/home/jovyan/ver_2/results/baselines/yolo_dataset/labels/train/negative_in_domain__negative_in_domain_1571.txt,0
